hrm_mean,hrm_min,hrm_max,hrm_med,hrm_var,hrm_kurtosis,hrm_skew,hrm_p10,hrm_p90,accel_mean,accel_min,accel_max,accel_med,accel_var,accel_kurtosis,accel_skew,accel_p10,accel_p90,label
57.133,55.0,59.0,58.0,1.849,-1.122,-0.56,55.0,58.1,9.763,9.732,9.795,9.762,0.0,-0.474,0.179,9.743,9.783,awake
57.033,55.0,58.0,57.0,0.966,-0.588,-0.699,55.9,58.0,9.763,9.52,9.867,9.771,0.003,8.068,-1.942,9.729,9.795,awake
58.8,58.0,60.0,59.0,0.493,-0.96,0.3,58.0,60.0,9.757,9.738,9.784,9.757,0.0,-0.408,0.379,9.743,9.774,awake
58.6,58.0,59.0,59.0,0.24,-1.833,-0.408,58.0,59.0,9.757,9.708,9.786,9.758,0.0,1.422,-0.709,9.741,9.775,awake
58.367,57.0,59.0,59.0,0.632,-1.016,-0.752,57.0,59.0,9.754,9.725,9.785,9.754,0.0,0.1,0.132,9.742,9.769,awake
58.067,57.0,59.0,58.0,0.729,-1.616,-0.128,57.0,59.0,9.759,9.74,9.779,9.761,0.0,-0.742,-0.155,9.746,9.77,awake
58.5,58.0,59.0,58.5,0.25,-2.0,0.0,58.0,59.0,9.75,9.316,9.968,9.763,0.008,15.11,-3.125,9.731,9.781,awake
57.7,57.0,58.0,58.0,0.21,-1.238,-0.873,57.0,58.0,9.871,9.316,9.948,9.898,0.013,15.613,-3.976,9.866,9.921,awake
56.333,55.0,58.0,56.0,1.089,-1.045,0.359,55.0,58.0,9.905,9.864,10.087,9.892,0.003,7.35,2.852,9.871,9.934,awake
57.033,55.0,61.0,57.5,2.632,-0.563,0.227,55.0,58.1,9.887,9.851,9.927,9.885,0.0,-0.724,0.134,9.867,9.916,awake
58.733,58.0,62.0,58.0,1.529,1.157,1.574,58.0,61.0,9.85,9.625,9.961,9.893,0.008,-0.432,-0.862,9.74,9.938,awake
58.033,57.0,59.0,58.0,0.699,-1.566,-0.063,57.0,59.0,9.738,9.626,9.772,9.74,0.001,10.379,-2.81,9.72,9.758,awake
57.933,56.0,59.0,58.0,0.996,-0.933,-0.47,56.9,59.0,9.747,9.716,9.778,9.748,0.0,-0.637,-0.137,9.728,9.764,awake
57.7,57.0,58.0,58.0,0.21,-1.238,-0.873,57.0,58.0,9.748,9.726,9.772,9.749,0.0,-0.796,0.131,9.734,9.765,awake
57.8,57.0,59.0,58.0,0.427,-0.727,0.23,57.0,59.0,9.751,9.708,9.777,9.752,0.0,-0.062,-0.335,9.733,9.771,awake
57.767,57.0,58.0,58.0,0.179,-0.41,-1.261,57.0,58.0,9.749,9.718,9.785,9.748,0.0,0.511,0.177,9.735,9.764,awake
61.533,58.0,67.0,61.0,7.049,-1.02,0.422,58.9,65.1,9.749,9.714,9.822,9.745,0.0,2.422,1.416,9.727,9.779,awake
58.267,57.0,59.0,58.0,0.529,-1.011,-0.456,57.0,59.0,9.742,9.712,9.774,9.744,0.0,-0.263,-0.025,9.723,9.76,awake
57.5,57.0,58.0,57.5,0.25,-2.0,0.0,57.0,58.0,9.75,7.35,14.241,9.745,1.446,4.944,1.512,8.429,10.51,awake
70.367,59.0,74.0,74.0,31.299,-0.034,-1.258,59.0,74.0,9.983,9.565,11.838,9.874,0.171,11.752,3.444,9.78,10.045,awake
72.267,63.0,74.0,74.0,12.729,1.519,-1.791,65.8,74.0,9.887,9.744,10.324,9.87,0.009,13.828,3.36,9.834,9.939,awake
60.467,57.0,63.0,63.0,8.049,-1.824,-0.311,57.0,63.0,9.911,8.799,11.255,9.88,0.107,11.059,1.037,9.856,9.962,awake
57.0,57.0,57.0,57.0,0.0,-3.0,0.0,57.0,57.0,9.803,9.31,10.572,9.769,0.046,4.232,1.049,9.632,9.946,awake
57.567,56.0,59.0,58.0,0.779,-0.672,-0.203,56.0,59.0,9.731,9.435,10.059,9.726,0.015,2.308,0.464,9.614,9.813,awake
56.367,56.0,57.0,56.0,0.232,-1.694,0.553,56.0,57.0,9.756,9.392,10.181,9.746,0.019,3.508,0.551,9.691,9.852,awake
55.933,55.0,56.0,56.0,0.062,10.071,-3.474,56.0,56.0,9.848,7.959,12.079,9.782,0.38,6.575,1.008,9.569,9.988,awake
54.333,53.0,55.0,54.0,0.422,-0.715,-0.459,53.9,55.0,9.791,9.65,9.917,9.788,0.002,2.058,0.193,9.75,9.833,awake
54.0,54.0,54.0,54.0,0.0,-3.0,0.0,54.0,54.0,9.819,9.285,11.443,9.766,0.133,10.687,2.857,9.615,10.146,awake
54.0,54.0,54.0,54.0,0.0,-3.0,0.0,54.0,54.0,9.875,9.775,11.408,9.809,0.084,22.96,4.904,9.777,9.934,awake
55.167,54.0,56.0,55.0,0.739,-1.569,-0.327,54.0,56.0,9.809,9.742,9.949,9.808,0.002,1.133,0.843,9.744,9.852,awake
56.567,56.0,57.0,57.0,0.246,-1.928,-0.269,56.0,57.0,9.824,9.676,10.171,9.812,0.011,3.197,1.638,9.712,9.965,awake
56.4,55.0,57.0,56.5,0.44,-0.628,-0.658,55.9,57.0,9.856,9.691,10.239,9.826,0.017,2.487,1.712,9.734,10.032,awake
55.533,55.0,58.0,55.0,0.782,0.378,1.344,55.0,57.0,9.77,9.568,10.195,9.776,0.011,6.7,1.552,9.626,9.815,awake
59.7,58.0,61.0,60.0,0.477,0.558,-0.741,59.0,60.0,9.842,7.194,13.268,9.751,0.701,9.851,1.334,9.567,10.047,awake
62.567,60.0,64.0,63.0,1.179,-0.604,-0.484,61.0,64.0,9.873,9.275,10.544,9.858,0.051,3.323,-0.123,9.774,10.091,awake
55.0,52.0,60.0,55.0,5.4,-0.277,0.749,52.9,58.2,9.817,9.745,9.978,9.805,0.002,3.182,1.483,9.775,9.867,awake
52.2,51.0,54.0,52.0,0.76,0.094,0.809,51.0,54.0,9.802,9.76,9.844,9.803,0.0,-0.283,0.041,9.781,9.83,awake
54.733,54.0,55.0,55.0,0.196,-0.886,-1.055,54.0,55.0,9.774,8.959,9.998,9.8,0.029,14.633,-3.589,9.707,9.866,awake
57.033,55.0,58.0,57.0,0.766,-0.235,-0.662,56.0,58.0,9.8,9.567,9.912,9.809,0.005,2.964,-1.471,9.732,9.875,awake
56.167,55.0,57.0,56.0,0.606,-1.294,-0.299,55.0,57.0,9.82,9.76,9.893,9.815,0.001,0.499,0.333,9.786,9.849,awake
54.833,52.0,58.0,55.0,3.872,-1.335,0.259,53.0,58.0,9.82,9.519,10.442,9.81,0.017,14.222,3.066,9.75,9.848,awake
54.967,53.0,59.0,54.0,4.366,-1.026,0.724,53.0,58.0,9.81,9.758,9.857,9.815,0.001,0.313,-0.493,9.778,9.83,awake
54.833,53.0,56.0,55.0,0.872,-1.068,-0.155,54.0,56.0,9.805,9.739,9.898,9.807,0.001,3.477,0.716,9.78,9.823,awake
54.133,53.0,56.0,54.0,0.982,-1.015,0.347,53.0,55.1,9.808,9.712,9.843,9.809,0.001,5.113,-1.938,9.793,9.832,awake
56.6,53.0,62.0,57.0,9.907,-1.511,0.056,53.0,61.0,9.782,9.722,10.018,9.771,0.003,8.677,2.712,9.735,9.821,awake
56.533,54.0,58.0,57.0,2.516,-1.152,-0.713,54.0,58.0,9.785,9.658,10.462,9.76,0.018,18.872,4.239,9.707,9.827,awake
54.1,53.0,55.0,54.0,0.49,-0.96,-0.14,53.0,55.0,9.786,9.569,10.371,9.782,0.015,15.675,3.505,9.703,9.809,awake
54.033,53.0,55.0,54.0,0.366,-0.271,-0.015,53.0,55.0,9.923,8.758,11.768,9.78,0.36,2.525,1.366,9.586,10.503,awake
55.733,55.0,57.0,56.0,0.529,-1.011,0.456,55.0,57.0,9.709,7.502,11.687,9.779,0.485,4.008,-0.835,9.067,10.255,awake
59.633,57.0,65.0,58.0,8.499,-0.724,0.865,57.0,65.0,9.77,9.733,9.82,9.768,0.0,0.521,0.536,9.744,9.793,awake
56.3,54.0,58.0,56.0,1.41,-0.663,-0.356,54.9,58.0,9.781,9.706,9.889,9.779,0.001,4.061,1.177,9.758,9.8,awake
56.067,54.0,58.0,56.0,2.062,-1.163,-0.252,54.0,58.0,9.778,9.706,10.009,9.772,0.002,14.704,3.461,9.748,9.8,awake
56.767,55.0,59.0,57.0,1.579,-1.002,0.143,55.0,58.1,9.764,9.647,9.932,9.758,0.003,1.028,0.309,9.69,9.831,awake
57.6,56.0,59.0,58.0,1.44,-1.525,-0.12,56.0,59.0,9.778,9.726,9.871,9.768,0.001,2.019,1.192,9.752,9.806,awake
59.7,56.0,64.0,59.0,8.543,-1.668,0.041,56.0,63.0,9.774,9.662,9.855,9.776,0.002,0.633,-0.839,9.7,9.824,awake
61.667,56.0,66.0,61.0,7.222,-0.357,-0.303,57.9,65.0,9.778,9.743,9.816,9.777,0.0,0.275,0.011,9.76,9.794,awake
54.9,54.0,57.0,54.5,1.023,-1.076,0.587,54.0,56.0,9.78,9.699,9.838,9.78,0.001,3.733,-0.978,9.758,9.799,awake
56.4,54.0,64.0,56.0,5.24,4.026,2.138,55.0,57.4,9.792,9.738,9.917,9.786,0.002,3.667,1.819,9.754,9.819,awake
58.9,57.0,62.0,58.0,2.29,-0.193,0.978,57.9,62.0,9.775,9.733,9.814,9.772,0.0,-0.668,0.024,9.749,9.802,awake
55.933,54.0,59.0,55.5,2.462,-1.305,0.266,54.0,58.0,9.781,9.752,9.819,9.776,0.0,-0.121,0.564,9.765,9.799,awake
59.0,54.0,60.0,60.0,2.867,1.778,-1.689,56.8,60.0,9.708,8.312,10.509,9.769,0.155,3.773,-1.449,9.288,9.984,awake
60.867,60.0,71.0,60.0,6.649,7.437,2.959,60.0,61.5,10.029,9.418,13.563,9.816,0.566,13.824,3.699,9.702,10.388,awake
72.133,72.0,73.0,72.0,0.116,2.654,2.157,72.0,73.0,9.949,9.154,13.13,9.925,0.393,19.216,4.202,9.653,9.999,awake
67.0,57.0,72.0,70.0,31.867,-1.112,-0.858,58.0,72.0,9.943,9.909,10.202,9.938,0.002,21.087,4.594,9.918,9.952,awake
54.333,53.0,57.0,54.0,1.622,-0.008,1.004,53.0,57.0,9.931,9.908,9.96,9.927,0.0,-1.007,0.302,9.915,9.949,awake
54.833,53.0,56.0,55.0,0.872,-0.367,-0.646,53.0,56.0,9.935,9.9,9.96,9.938,0.0,0.045,-0.399,9.921,9.95,awake
57.933,56.0,59.0,58.0,0.729,-0.964,-0.194,57.0,59.0,9.936,9.86,9.973,9.936,0.0,2.671,-0.982,9.913,9.964,awake
56.867,54.0,59.0,57.0,2.116,-0.516,-0.483,54.9,59.0,9.938,9.897,9.971,9.94,0.0,1.15,-0.533,9.921,9.949,awake
54.667,54.0,56.0,55.0,0.489,-0.831,0.563,54.0,56.0,9.938,9.888,10.008,9.941,0.001,0.692,0.086,9.904,9.963,awake
58.733,55.0,62.0,58.0,3.062,0.033,0.038,57.8,61.1,9.944,9.897,10.023,9.941,0.001,1.22,0.913,9.913,9.973,awake
56.667,54.0,58.0,56.5,1.022,-0.25,-0.265,56.0,58.0,9.928,8.894,11.073,9.929,0.091,8.854,0.298,9.882,9.998,awake
57.867,57.0,58.0,58.0,0.116,2.654,-2.157,57.0,58.0,9.977,9.401,10.661,9.9,0.072,0.408,0.688,9.734,10.335,awake
58.867,56.0,62.0,58.5,4.316,-1.465,0.066,56.0,61.1,9.857,9.704,10.068,9.855,0.004,4.048,0.919,9.8,9.927,awake
54.5,54.0,56.0,54.0,0.45,-0.222,0.994,54.0,55.1,9.861,9.817,9.899,9.86,0.0,-0.071,-0.163,9.838,9.883,awake
60.1,56.0,65.0,60.0,5.89,-0.201,0.569,57.0,64.1,9.851,9.518,10.241,9.859,0.016,3.463,0.55,9.738,9.906,awake
66.167,66.0,67.0,66.0,0.139,1.2,1.789,66.0,67.0,10.021,9.192,13.055,9.865,0.419,13.757,3.611,9.68,10.164,awake
63.433,59.0,67.0,65.0,10.912,-1.646,-0.373,59.0,67.0,9.866,9.794,9.97,9.855,0.002,0.195,0.71,9.82,9.92,awake
62.067,59.0,66.0,60.0,10.262,-1.814,0.262,59.0,66.0,9.859,9.677,10.04,9.862,0.006,0.201,-0.095,9.752,9.948,awake
65.4,62.0,66.0,66.0,1.44,1.33,-1.731,63.0,66.0,9.863,9.804,10.045,9.849,0.002,4.587,1.975,9.819,9.899,awake
61.167,61.0,62.0,61.0,0.139,1.2,1.789,61.0,62.0,9.834,9.527,9.996,9.841,0.007,5.278,-1.762,9.788,9.91,awake
58.933,56.0,61.0,60.0,4.729,-1.738,-0.284,56.0,61.0,9.837,9.565,10.244,9.823,0.013,4.52,1.171,9.759,9.937,awake
56.2,54.0,57.0,56.5,0.893,-0.353,-0.881,55.0,57.0,9.821,9.743,9.899,9.824,0.001,0.869,-0.337,9.775,9.849,awake
55.467,53.0,60.0,55.5,4.982,-0.722,0.467,53.0,57.3,9.815,9.707,9.949,9.815,0.004,0.103,0.519,9.74,9.869,awake
62.767,59.0,64.0,63.0,2.112,1.132,-1.48,60.0,64.0,9.807,8.582,10.264,9.842,0.062,17.107,-3.773,9.72,9.92,awake
60.4,59.0,63.0,60.0,1.773,-0.522,0.85,59.0,63.0,9.834,9.647,10.062,9.836,0.009,0.678,0.416,9.705,9.972,awake
55.4,54.0,59.0,55.5,1.84,-0.494,0.532,54.0,57.0,9.84,9.572,10.172,9.838,0.011,4.098,1.15,9.778,9.888,awake
57.767,55.0,63.0,57.0,5.446,0.174,1.18,56.0,62.1,9.83,9.667,9.954,9.84,0.004,0.761,-0.547,9.756,9.888,awake
57.833,54.0,63.0,57.5,7.339,-1.253,0.388,55.0,62.0,9.84,9.505,9.953,9.849,0.006,8.437,-2.477,9.768,9.916,awake
58.3,55.0,65.0,57.0,7.877,0.665,1.338,56.0,62.3,9.886,9.658,10.447,9.853,0.016,10.623,2.819,9.816,9.993,awake
54.267,53.0,57.0,53.0,2.996,-1.167,0.82,53.0,57.0,9.848,9.795,10.159,9.836,0.003,22.751,4.843,9.827,9.852,awake
57.133,53.0,66.0,54.0,23.249,-1.327,0.582,53.0,65.0,9.872,9.794,10.084,9.86,0.003,5.79,2.132,9.838,9.935,awake
63.533,57.0,67.0,64.0,8.049,-0.475,-0.556,59.0,67.0,9.872,9.782,10.658,9.846,0.022,23.168,4.919,9.813,9.887,awake
55.567,55.0,58.0,55.0,0.512,2.254,1.402,55.0,56.0,9.826,9.5,9.962,9.832,0.007,5.997,-1.825,9.773,9.9,awake
63.333,58.0,66.0,65.0,5.556,-0.688,-0.86,59.9,65.0,9.851,9.528,10.155,9.845,0.01,5.32,0.222,9.802,9.889,awake
60.033,55.0,66.0,59.0,11.299,-0.805,0.266,55.0,66.0,9.856,9.779,10.099,9.847,0.003,15.024,3.557,9.824,9.88,awake
56.267,54.0,58.0,57.0,1.862,-1.015,-0.646,54.0,58.0,9.843,9.669,10.058,9.844,0.007,0.629,0.161,9.705,9.962,awake
55.133,55.0,56.0,55.0,0.116,2.654,2.157,55.0,56.0,9.834,9.235,9.9,9.862,0.014,18.85,-4.373,9.824,9.883,awake
55.467,54.0,57.0,55.0,0.782,-0.625,0.679,55.0,57.0,9.858,9.804,9.9,9.859,0.0,0.019,-0.087,9.836,9.891,awake
54.367,53.0,55.0,54.5,0.499,-0.781,-0.657,53.0,55.0,9.875,9.838,9.923,9.873,0.0,0.448,0.458,9.855,9.894,awake
54.467,53.0,55.0,55.0,0.449,-0.398,-0.876,53.9,55.0,9.856,9.779,9.994,9.856,0.002,3.134,1.019,9.814,9.89,awake
56.867,55.0,57.0,57.0,0.182,10.33,-3.318,56.9,57.0,9.851,9.711,10.003,9.85,0.003,1.433,0.17,9.789,9.907,awake
57.567,55.0,60.0,57.5,2.579,-1.546,0.145,56.0,60.0,9.758,8.688,9.975,9.837,0.084,9.469,-3.329,9.744,9.874,awake
58.3,56.0,63.0,57.0,4.343,0.191,1.167,56.9,62.1,9.836,9.491,10.056,9.845,0.009,4.653,-1.085,9.766,9.885,awake
61.233,56.0,68.0,58.5,24.912,-1.674,0.341,56.0,68.0,9.87,9.702,10.428,9.853,0.018,7.396,2.304,9.732,9.981,awake
61.567,56.0,68.0,63.0,19.846,-1.365,0.032,56.0,68.0,9.857,9.811,10.285,9.842,0.007,22.326,4.794,9.821,9.874,awake
59.1,55.0,64.0,58.0,9.357,-1.502,0.248,56.0,63.1,9.849,9.746,10.08,9.847,0.005,3.403,1.58,9.769,9.916,awake
61.133,60.0,63.0,61.0,1.249,-1.207,0.452,60.0,63.0,9.855,9.408,10.394,9.86,0.037,1.201,0.372,9.596,10.04,awake
61.467,61.0,63.0,61.0,0.649,-0.279,1.256,61.0,63.0,9.912,9.684,10.373,9.849,0.026,1.264,1.491,9.796,10.213,awake
58.367,55.0,63.0,58.0,6.432,-0.853,0.591,55.9,62.1,9.82,9.439,10.287,9.842,0.023,2.974,0.084,9.688,9.889,awake
54.5,54.0,56.0,54.0,0.383,-0.306,0.843,54.0,55.0,9.839,9.319,10.266,9.833,0.038,0.865,0.117,9.624,10.099,awake
60.9,55.0,65.0,61.0,8.957,-0.495,-0.396,55.9,65.0,9.842,9.464,10.364,9.829,0.022,4.352,0.956,9.674,9.937,awake
64.133,59.0,67.0,66.0,6.716,-0.925,-0.813,60.0,66.0,9.842,9.437,10.31,9.82,0.026,1.69,0.34,9.661,10.014,awake
61.0,59.0,63.0,61.0,1.933,-1.199,0.298,59.0,63.0,9.787,7.781,10.246,9.826,0.161,17.978,-4.067,9.703,10.045,awake
65.533,63.0,68.0,66.0,3.516,-1.287,-0.189,63.0,68.0,9.768,9.666,9.847,9.765,0.001,1.087,-0.184,9.736,9.809,awake
64.867,63.0,66.0,65.0,0.982,-1.015,-0.347,63.9,66.0,9.841,9.706,10.64,9.781,0.035,8.795,2.972,9.751,10.138,awake
63.0,63.0,63.0,63.0,0.0,-3.0,0.0,63.0,63.0,9.771,9.085,11.032,9.757,0.08,11.359,2.429,9.587,9.889,awake
64.4,63.0,67.0,63.0,2.707,-1.632,0.424,63.0,67.0,9.887,8.839,12.39,9.775,0.356,9.231,2.852,9.623,10.071,awake
67.0,67.0,67.0,67.0,0.0,-3.0,0.0,67.0,67.0,9.797,9.543,10.309,9.795,0.016,6.511,1.689,9.635,9.873,awake
67.0,67.0,67.0,67.0,0.0,-3.0,0.0,67.0,67.0,9.519,3.455,13.284,9.812,4.009,3.723,-1.859,9.185,10.944,awake
64.2,60.0,67.0,64.0,3.56,-0.54,-0.23,61.9,67.0,9.866,9.734,9.914,9.871,0.001,7.491,-2.503,9.847,9.885,awake
62.967,61.0,65.0,63.0,1.232,-0.886,-0.08,61.9,64.0,9.874,9.82,9.92,9.874,0.0,2.057,-0.511,9.86,9.893,awake
62.267,61.0,65.0,62.0,1.329,-0.846,0.382,61.0,64.0,9.794,6.521,12.104,9.873,0.767,6.213,-0.792,9.348,10.123,awake
65.6,61.0,68.0,66.5,6.307,-0.702,-0.844,61.0,68.0,9.86,9.782,10.193,9.847,0.006,9.561,2.796,9.792,9.927,awake
59.967,59.0,61.0,60.0,0.299,0.331,-0.021,59.0,61.0,9.82,9.479,10.439,9.831,0.025,6.239,1.606,9.643,9.905,awake
60.7,60.0,61.0,61.0,0.21,-1.238,-0.873,60.0,61.0,9.837,8.997,10.017,9.877,0.031,14.756,-3.751,9.704,9.91,awake
62.2,60.0,63.0,62.0,0.56,0.633,-0.821,61.0,63.0,9.856,9.774,10.098,9.849,0.003,8.338,2.428,9.808,9.894,awake
62.0,60.0,63.0,62.0,0.467,0.98,-0.627,61.0,63.0,9.78,9.049,9.982,9.816,0.025,12.619,-3.38,9.7,9.886,awake
62.6,60.0,64.0,63.0,0.907,1.591,-1.446,61.0,63.0,9.827,9.563,11.244,9.778,0.078,19.297,4.334,9.692,9.903,awake
63.567,61.0,65.0,64.0,1.912,-1.109,-0.479,61.9,65.0,9.806,9.754,9.993,9.801,0.002,14.334,3.51,9.779,9.819,awake
61.333,59.0,63.0,61.0,1.556,-1.004,0.073,60.0,63.0,9.805,9.75,9.878,9.804,0.001,1.346,0.414,9.774,9.829,awake
60.333,55.0,63.0,61.0,4.622,-0.313,-0.737,57.9,63.0,9.804,9.773,9.83,9.805,0.0,-0.371,-0.212,9.787,9.822,awake
58.733,55.0,62.0,58.5,8.796,-1.684,-0.062,55.0,62.0,9.825,9.582,10.128,9.814,0.008,6.259,1.688,9.795,9.834,awake
60.433,57.0,63.0,62.0,5.846,-1.691,-0.315,57.0,63.0,9.822,9.783,9.88,9.819,0.0,0.024,0.625,9.797,9.849,awake
55.867,54.0,58.0,56.0,2.449,-1.525,0.117,54.0,58.0,9.819,9.793,9.847,9.818,0.0,-0.515,-0.001,9.804,9.834,awake
77.8,77.0,78.0,78.0,0.16,0.25,-1.5,77.0,78.0,9.825,9.777,9.906,9.825,0.0,4.455,1.194,9.803,9.843,awake
73.767,73.0,76.0,74.0,0.646,1.5,1.217,73.0,74.1,9.797,9.19,9.906,9.821,0.014,19.12,-4.321,9.753,9.856,awake
71.633,70.0,72.0,72.0,0.432,1.024,-1.555,70.9,72.0,9.826,9.719,9.901,9.831,0.001,3.332,-0.742,9.804,9.848,awake
76.367,73.0,79.0,77.0,3.366,-0.705,-0.71,73.0,78.0,9.814,9.757,9.951,9.812,0.001,8.514,2.262,9.782,9.835,awake
77.5,75.0,80.0,78.0,1.85,-0.644,-0.397,75.0,79.0,9.814,9.78,9.852,9.814,0.0,-0.228,0.145,9.793,9.832,awake
81.1,80.0,85.0,81.0,2.157,1.166,1.469,80.0,83.1,9.82,9.787,9.861,9.819,0.0,0.367,0.515,9.799,9.844,awake
85.867,85.0,90.0,85.0,2.782,1.335,1.72,85.0,89.1,9.812,9.403,10.367,9.811,0.02,7.338,0.999,9.759,9.876,awake
87.2,85.0,90.0,87.0,2.36,-1.432,0.104,85.0,89.0,9.801,9.577,9.918,9.8,0.003,8.115,-1.994,9.764,9.853,awake
80.5,79.0,85.0,80.0,1.317,5.958,2.383,80.0,82.0,9.804,9.768,9.879,9.803,0.001,1.113,0.783,9.772,9.829,awake
82.233,81.0,84.0,82.0,1.512,-1.444,0.41,81.0,84.0,9.781,9.515,9.969,9.799,0.008,1.16,-0.802,9.67,9.882,awake
80.967,79.0,85.0,80.0,4.099,-0.647,0.961,79.0,84.1,9.829,9.746,10.103,9.805,0.005,4.956,2.137,9.771,9.915,awake
78.867,78.0,80.0,78.5,0.849,-1.769,0.267,78.0,80.0,9.795,9.741,9.85,9.796,0.001,-0.23,-0.121,9.765,9.822,awake
79.6,78.0,81.0,80.0,0.707,-0.393,-0.485,78.0,80.1,9.763,8.338,10.476,9.807,0.094,13.69,-2.985,9.726,9.847,awake
80.667,80.0,81.0,81.0,0.222,-1.5,-0.707,80.0,81.0,9.863,8.158,12.303,9.801,0.51,4.699,0.861,9.645,10.281,awake
80.0,80.0,80.0,80.0,0.0,-3.0,0.0,80.0,80.0,9.809,9.286,11.541,9.766,0.12,18.213,4.051,9.693,9.829,awake
80.967,80.0,81.0,81.0,0.032,25.034,-5.199,81.0,81.0,9.621,7.81,10.408,9.785,0.277,3.466,-1.909,8.753,9.916,awake
80.033,80.0,81.0,80.0,0.032,25.034,5.199,80.0,80.0,10.105,8.527,12.506,9.868,0.73,0.842,0.801,9.069,10.991,awake
80.0,80.0,80.0,80.0,0.0,-3.0,0.0,80.0,80.0,9.784,8.549,11.031,9.813,0.205,1.982,-0.251,9.254,10.228,awake
80.0,80.0,80.0,80.0,0.0,-3.0,0.0,80.0,80.0,10.151,3.801,13.817,9.984,3.116,3.851,-1.005,9.149,12.008,awake
80.1,80.0,81.0,80.0,0.09,5.111,2.667,80.0,80.1,9.834,8.978,11.006,9.767,0.152,3.447,1.426,9.655,10.24,awake
80.1,80.0,81.0,80.0,0.09,5.111,2.667,80.0,80.1,9.993,5.304,17.033,9.638,4.727,2.639,1.016,8.324,11.745,awake
79.967,79.0,80.0,80.0,0.032,25.034,-5.199,80.0,80.0,10.297,0.78,14.292,10.093,5.111,8.059,-2.127,9.012,12.548,awake
78.333,76.0,79.0,79.0,0.822,-0.425,-0.974,77.0,79.0,10.823,8.214,19.572,10.172,4.138,8.755,2.6,9.297,12.362,awake
77.367,77.0,79.0,77.0,0.366,0.926,1.426,77.0,78.0,10.402,7.947,13.389,9.938,1.823,-0.499,0.623,9.112,12.556,awake
78.733,78.0,79.0,79.0,0.196,-0.886,-1.055,78.0,79.0,9.826,7.999,11.765,9.699,1.037,-0.833,0.206,8.423,11.331,awake
82.2,80.0,83.0,82.0,0.56,0.633,-0.821,81.0,83.0,10.109,8.509,14.921,9.838,1.284,8.394,2.543,9.149,10.848,awake
81.367,78.0,83.0,81.0,1.566,0.057,-0.513,80.0,83.0,10.128,7.908,14.124,9.911,1.694,1.93,1.197,8.98,11.973,awake
91.267,77.0,99.0,96.0,78.529,-1.069,-0.838,77.0,99.0,9.745,8.337,12.685,9.674,0.572,5.646,1.63,9.015,10.196,awake
99.567,96.0,103.0,100.0,4.179,-0.911,-0.482,96.0,102.0,9.717,7.937,11.127,9.73,0.306,2.888,-0.512,9.108,10.203,awake
100.0,100.0,100.0,100.0,0.0,-3.0,0.0,100.0,100.0,9.852,5.432,13.129,9.829,2.12,2.233,-0.689,8.919,11.379,awake
99.8,98.0,101.0,100.0,0.627,1.13,-1.242,98.0,100.1,10.124,6.946,14.722,9.671,2.895,0.717,0.787,8.549,12.022,awake
94.267,87.0,98.0,96.5,15.329,-1.173,-0.62,88.0,98.0,9.895,8.005,15.336,9.782,1.537,10.035,2.787,9.165,10.283,awake
86.067,85.0,87.0,86.0,0.529,-1.106,-0.102,85.0,87.0,9.826,8.897,10.488,9.844,0.069,4.297,-1.022,9.615,10.042,awake
84.567,82.0,87.0,84.0,1.912,-1.415,-0.025,83.0,86.0,9.829,9.258,10.455,9.831,0.049,2.216,-0.062,9.681,10.07,awake
81.6,81.0,82.0,82.0,0.24,-1.833,-0.408,81.0,82.0,9.773,9.125,10.377,9.759,0.073,1.008,-0.211,9.428,10.102,awake
80.367,75.0,82.0,81.0,4.166,0.672,-1.443,76.9,82.0,9.838,9.412,10.934,9.808,0.092,6.803,2.596,9.671,9.956,awake
77.6,74.0,79.0,78.0,1.24,2.897,-1.773,76.8,78.1,10.191,8.796,15.188,9.829,1.283,10.267,3.107,9.746,11.262,awake
77.167,77.0,78.0,77.0,0.139,1.2,1.789,77.0,78.0,9.907,8.998,12.013,9.85,0.305,5.233,1.794,9.395,10.626,awake
77.8,77.0,81.0,77.0,1.627,0.44,1.342,77.0,80.0,9.88,8.332,11.791,9.872,0.478,1.186,0.171,8.987,10.541,awake
80.7,79.0,82.0,81.0,0.743,0.075,-0.942,79.0,81.1,9.796,6.311,11.078,9.858,0.551,13.691,-3.242,9.501,10.177,awake
77.4,71.0,80.0,79.0,11.107,-0.395,-1.216,71.0,80.0,9.976,9.361,12.956,9.856,0.331,21.109,4.609,9.819,9.975,awake
70.633,70.0,71.0,71.0,0.232,-1.694,-0.553,70.0,71.0,9.826,8.226,11.142,9.853,0.464,0.309,-0.443,8.858,10.657,awake
71.0,71.0,71.0,71.0,0.0,-3.0,0.0,71.0,71.0,10.372,8.035,23.81,9.834,7.046,18.966,4.304,9.117,11.066,awake
73.5,71.0,78.0,71.0,8.517,-1.799,0.362,71.0,77.0,9.801,7.469,10.797,9.838,0.219,18.191,-3.79,9.797,9.937,awake
78.233,78.0,80.0,78.0,0.312,4.042,2.305,78.0,79.0,10.001,6.789,12.762,9.83,1.454,1.677,0.66,9.057,12.483,awake
78.0,78.0,78.0,78.0,0.0,-3.0,0.0,78.0,78.0,9.982,6.557,13.332,9.906,1.18,3.983,0.067,9.256,10.95,awake
78.0,78.0,78.0,78.0,0.0,-3.0,0.0,78.0,78.0,9.788,8.964,11.256,9.864,0.204,2.299,0.921,9.272,10.076,awake
